"mid","description","score","topicality","img_id"
"/m/019nj4","Smile",0.9774025,0.9774025,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/013y0j","Organ",0.90297437,0.90297437,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/06hwcd","Dress shirt",0.8813468,0.8813468,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01rkbr","Tie",0.8777258,0.8777258,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/03120","Flag",0.84032625,0.84032625,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/091410","Collar",0.83438724,0.83438724,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01xyhv","Suit",0.8156215,0.8156215,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/04xz_5","Blazer",0.78275615,0.78275615,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/0317s","Flag of the united states",0.7759137,0.7759137,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/081pkj","Event",0.7374978,0.7374978,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/02w3_2","Formal wear",0.7351061,0.7351061,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/035y33","Official",0.7227492,0.7227492,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/016pp7","Happy",0.7090455,0.7090455,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01xr66","Spokesperson",0.70757055,0.70757055,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01kq3x","White-collar worker",0.68292534,0.68292534,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/02vwbzz","Electric blue",0.66781855,0.66781855,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/062581","Sleeve",0.6630369,0.6630369,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01t_7l","Flag Day (USA)",0.6242178,0.6242178,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/09s1f","Business",0.6216193,0.6216193,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/0280yrc","Tuxedo",0.5282164,0.5282164,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/04115t2","Job",0.52719694,0.52719694,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/01j3sz","Laugh",0.5171122,0.5171122,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/012t_z","Businessperson",0.51282495,0.51282495,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/02gp31","Government agency",0.50927186,0.50927186,"mc_images_split/mc_men/Jimmy_Panetta.jpg"
"/m/019nj4","Smile",0.98225147,0.98225147,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/06hwcd","Dress shirt",0.8620447,0.8620447,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/01rkbr","Tie",0.8509316,0.8509316,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/091410","Collar",0.8407091,0.8407091,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/03120","Flag",0.81967556,0.81967556,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/01xyhv","Suit",0.8016676,0.8016676,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/01xr66","Spokesperson",0.7875555,0.7875555,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/04xz_5","Blazer",0.7826802,0.7826802,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/062581","Sleeve",0.7750547,0.7750547,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/02w3_2","Formal wear",0.7558097,0.7558097,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/0317s","Flag of the united states",0.74449825,0.74449825,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/081pkj","Event",0.73287934,0.73287934,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/035y33","Official",0.7275459,0.7275459,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/0mhy4","Throat",0.69921136,0.69921136,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/016pp7","Happy",0.6876499,0.6876499,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/02vwbzz","Electric blue",0.683773,0.683773,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/01kq3x","White-collar worker",0.6712841,0.6712841,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/04115t2","Job",0.6297057,0.6297057,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/01t_7l","Flag Day (USA)",0.5783764,0.5783764,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/02gp31","Government agency",0.5107469,0.5107469,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/012t_z","Businessperson",0.51013154,0.51013154,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/09s1f","Business",0.5058536,0.5058536,"mc_images_split/mc_men/Joaquín_Castro.jpg"
"/m/019nj4","Smile",0.9747329,0.9747329,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01rkbr","Tie",0.9197413,0.9197413,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/013y0j","Organ",0.90605617,0.90605617,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/06hwcd","Dress shirt",0.8979593,0.8979593,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01xygc","Coat",0.8725967,0.8725967,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/062581","Sleeve",0.8477342,0.8477342,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/091410","Collar",0.84070814,0.84070814,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01xyhv","Suit",0.8237869,0.8237869,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01xr66","Spokesperson",0.8030156,0.8030156,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/0317s","Flag of the united states",0.7838008,0.7838008,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/04xz_5","Blazer",0.7827746,0.7827746,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01kq3x","White-collar worker",0.7625658,0.7625658,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/02w3_2","Formal wear",0.75697285,0.75697285,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/035y33","Official",0.7535779,0.7535779,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/03120","Flag",0.7465409,0.7465409,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/081pkj","Event",0.73877656,0.73877656,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/04115t2","Job",0.65753496,0.65753496,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/02vwbzz","Electric blue",0.65033114,0.65033114,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01t_7l","Flag Day (USA)",0.6110406,0.6110406,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/068k4","Public speaking",0.5886398,0.5886398,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/01tqrk","Employment",0.58306396,0.58306396,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/04_tv","Management",0.56697196,0.56697196,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/09s1f","Business",0.565738,0.565738,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/09x0r","Speech",0.55116016,0.55116016,"mc_images_split/mc_men/Jodey_Arrington.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/06hwcd","Dress shirt",0.8861331,0.8861331,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/01rkbr","Tie",0.8860087,0.8860087,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/019nj4","Smile",0.86520827,0.86520827,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/0317s","Flag of the united states",0.85941386,0.85941386,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/091410","Collar",0.8393597,0.8393597,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/03120","Flag",0.8323509,0.8323509,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/01xyhv","Suit",0.7968014,0.7968014,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/04xz_5","Blazer",0.7827342,0.7827342,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/01xr66","Spokesperson",0.7728941,0.7728941,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/035y33","Official",0.75672203,0.75672203,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/081pkj","Event",0.7385284,0.7385284,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/062581","Sleeve",0.7264608,0.7264608,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/02w3_2","Formal wear",0.70736605,0.70736605,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/01t_7l","Flag Day (USA)",0.7053833,0.7053833,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/0mhy4","Throat",0.6977169,0.6977169,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/01kq3x","White-collar worker",0.6565338,0.6565338,"mc_images_split/mc_men/Jody_Hice.jpg"
"/j/4kr7kk","Pleased",0.63523227,0.63523227,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/02_x63","Wrinkle",0.628633,0.628633,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/016pp7","Happy",0.6029202,0.6029202,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/012t_z","Businessperson",0.51779115,0.51779115,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/09s1f","Business",0.51423335,0.51423335,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/02gp31","Government agency",0.51312083,0.51312083,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/04115t2","Job",0.5110594,0.5110594,"mc_images_split/mc_men/Jody_Hice.jpg"
"/m/0jyfg","Glasses",0.9806841,0.9806841,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/01rkbr","Tie",0.85462415,0.85462415,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/091410","Collar",0.8353207,0.8353207,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/019nj4","Smile",0.8251891,0.8251891,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/0317s","Flag of the united states",0.8081341,0.8081341,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/06hwcd","Dress shirt",0.78081816,0.78081816,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/04xz_5","Blazer",0.77081347,0.77081347,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/01xyhv","Suit",0.73556274,0.73556274,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/035y33","Official",0.731521,0.731521,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/03120","Flag",0.7049549,0.7049549,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/081pkj","Event",0.69845426,0.69845426,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/02vwbzz","Electric blue",0.6220879,0.6220879,"mc_images_split/mc_men/Joe_Barton.jpg"
"/j/4kr7kk","Pleased",0.6121693,0.6121693,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/0mhy4","Throat",0.6013855,0.6013855,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/02w3_2","Formal wear",0.5823602,0.5823602,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/01t_7l","Flag Day (USA)",0.5755183,0.5755183,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/02_x63","Wrinkle",0.5656283,0.5656283,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/02gp31","Government agency",0.5491426,0.5491426,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/0chml9","Portrait photography",0.5061003,0.5061003,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/03gkl","Holiday",0.50117695,0.50117695,"mc_images_split/mc_men/Joe_Barton.jpg"
"/m/019nj4","Smile",0.9690602,0.9690602,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/01rkbr","Tie",0.8564272,0.8564272,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/03120","Flag",0.85624707,0.85624707,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/0317s","Flag of the united states",0.8359965,0.8359965,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/01xyhv","Suit",0.81181556,0.81181556,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/091410","Collar",0.78619885,0.78619885,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/04xz_5","Blazer",0.7826251,0.7826251,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/062581","Sleeve",0.75547934,0.75547934,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/035y33","Official",0.74633205,0.74633205,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/081pkj","Event",0.7417893,0.7417893,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/06hwcd","Dress shirt",0.71485215,0.71485215,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/02vwbzz","Electric blue",0.70367754,0.70367754,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/01xr66","Spokesperson",0.70240957,0.70240957,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/02w3_2","Formal wear",0.69917977,0.69917977,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.66222745,0.66222745,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/016pp7","Happy",0.6571864,0.6571864,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/02_x63","Wrinkle",0.64571923,0.64571923,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/04115t2","Job",0.63734215,0.63734215,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/01kq3x","White-collar worker",0.62502855,0.62502855,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/02gp31","Government agency",0.61325616,0.61325616,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/036nz","Government",0.5391379,0.5391379,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/012t_z","Businessperson",0.5209311,0.5209311,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/0chml9","Portrait photography",0.519093,0.519093,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/04_tv","Management",0.5187988,0.5187988,"mc_images_split/mc_men/Joe_Courtney_(politician).jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/019nj4","Smile",0.977039,0.977039,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/01rkbr","Tie",0.8916027,0.8916027,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/06hwcd","Dress shirt",0.88026804,0.88026804,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/01xygc","Coat",0.8678623,0.8678623,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/091410","Collar",0.8396475,0.8396475,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/01xyhv","Suit",0.83145034,0.83145034,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/04xz_5","Blazer",0.7827561,0.7827561,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/081pkj","Event",0.7411378,0.7411378,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/03120","Flag",0.740037,0.740037,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/035y33","Official",0.7375512,0.7375512,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/02w3_2","Formal wear",0.7325521,0.7325521,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/01xr66","Spokesperson",0.7179275,0.7179275,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/01kq3x","White-collar worker",0.6883184,0.6883184,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/0317s","Flag of the united states",0.66766644,0.66766644,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/02vwbzz","Electric blue",0.65885675,0.65885675,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/j/4kr7kk","Pleased",0.6559678,0.6559678,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/04115t2","Job",0.62568265,0.62568265,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/016pp7","Happy",0.6221003,0.6221003,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/0244x1","Gesture",0.5869516,0.5869516,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/012t_z","Businessperson",0.5155407,0.5155407,"mc_images_split/mc_men/Joe_Donnelly.jpg"
"/m/03cvmmd","Suit trousers",0.9442309,0.9442309,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/03__z0","Bookcase",0.9287174,0.9287174,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/019nj4","Smile",0.9178114,0.9178114,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/0gjbg72","Shelf",0.89923817,0.89923817,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/06hwcd","Dress shirt",0.8992318,0.8992318,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/062581","Sleeve",0.872322,0.872322,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/091410","Collar",0.84092563,0.84092563,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01h1dd","Publication",0.8390344,0.8390344,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01rkbr","Tie",0.8237532,0.8237532,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01xyhv","Suit",0.7928181,0.7928181,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/04xz_5","Blazer",0.7827665,0.7827665,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/0bt_c3","Book",0.77744794,0.77744794,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/0h8n982","Shelving",0.7769702,0.7769702,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/02w3_2","Formal wear",0.7591636,0.7591636,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/035y33","Official",0.7290559,0.7290559,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01kq3x","White-collar worker",0.6962312,0.6962312,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/081pkj","Event",0.68257326,0.68257326,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/0qb7t","Organization",0.6043843,0.6043843,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01l5t6","Librarian",0.6002544,0.6002544,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/01ffcg","Varnish",0.5826667,0.5826667,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/025rhd","Pocket",0.5337084,0.5337084,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/08fs21","Cuff",0.516004,0.516004,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/012t_z","Businessperson",0.5008603,0.5008603,"mc_images_split/mc_men/Joe_Manchin.jpg"
"/m/019nj4","Smile",0.97286654,0.97286654,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/01rkbr","Tie",0.8731289,0.8731289,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/06hwcd","Dress shirt",0.86788887,0.86788887,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/0244x1","Gesture",0.8513212,0.8513212,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/091410","Collar",0.8371099,0.8371099,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/0317s","Flag of the united states",0.7964451,0.7964451,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/03120","Flag",0.78722376,0.78722376,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/04xz_5","Blazer",0.7823135,0.7823135,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/01xyhv","Suit",0.7722259,0.7722259,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/081pkj","Event",0.7324774,0.7324774,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/035y33","Official",0.7308055,0.7308055,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/0mhy4","Throat",0.66737986,0.66737986,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/02w3_2","Formal wear",0.65667987,0.65667987,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/j/4kr7kk","Pleased",0.6476506,0.6476506,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/01t_7l","Flag Day (USA)",0.62721634,0.62721634,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/02vwbzz","Electric blue",0.6242127,0.6242127,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/04115t2","Job",0.60342187,0.60342187,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/01kq3x","White-collar worker",0.5401301,0.5401301,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/02gp31","Government agency",0.5341954,0.5341954,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/01xr66","Spokesperson",0.51987094,0.51987094,"mc_images_split/mc_men/Joe_Wilson_(U.S._politician).jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0k0pj","Nose",0.98358303,0.98358303,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/037p5b","Cheek",0.9788526,0.9788526,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0f9swq","Chin",0.967874,0.967874,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0ds4x","Hairstyle",0.9509009,0.9509009,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/027n3_","Eyebrow",0.9463536,0.9463536,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/01k9lj","Jaw",0.87815166,0.87815166,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0244x1","Gesture",0.85249865,0.85249865,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/01rkbr","Tie",0.84796095,0.84796095,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0lxkm","Iris",0.84753966,0.84753966,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/019nj4","Smile",0.8355424,0.8355424,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/091410","Collar",0.8330078,0.8330078,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/02_x63","Wrinkle",0.7997124,0.7997124,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/03gktj","Comb over",0.79715395,0.79715395,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/01xyhv","Suit",0.79643655,0.79643655,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/04xz_5","Blazer",0.75136113,0.75136113,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/035y33","Official",0.7427606,0.7427606,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/01kq3x","White-collar worker",0.7169846,0.7169846,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/06hwcd","Dress shirt",0.66913784,0.66913784,"mc_images_split/mc_men/John_B._Larson.jpg"
"/j/9_bhpn","No expression",0.65824723,0.65824723,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/0jjw","Art",0.6578505,0.6578505,"mc_images_split/mc_men/John_B._Larson.jpg"
"/j/4kr7kk","Pleased",0.6542531,0.6542531,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/05y4t","Paint",0.6531823,0.6531823,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/05qdh","Painting",0.6443312,0.6443312,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/02w3_2","Formal wear",0.62411994,0.62411994,"mc_images_split/mc_men/John_B._Larson.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/019nj4","Smile",0.98045677,0.98045677,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/06hwcd","Dress shirt",0.88725483,0.88725483,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/01rkbr","Tie",0.8633498,0.8633498,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/0244x1","Gesture",0.8521955,0.8521955,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/091410","Collar",0.8294965,0.8294965,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/01xyhv","Suit",0.7953111,0.7953111,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/04xz_5","Blazer",0.78193724,0.78193724,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/0gjbg72","Shelf",0.76958925,0.76958925,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/02_x63","Wrinkle",0.74104285,0.74104285,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/035y33","Official",0.7238186,0.7238186,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/016pp7","Happy",0.7082419,0.7082419,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/081pkj","Event",0.7068633,0.7068633,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/01kq3x","White-collar worker",0.6981537,0.6981537,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/0mhy4","Throat",0.69633865,0.69633865,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/02w3_2","Formal wear",0.68573534,0.68573534,"mc_images_split/mc_men/John_Barrasso.jpg"
"/j/4kr7kk","Pleased",0.6539426,0.6539426,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/03__z0","Bookcase",0.59599316,0.59599316,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/012t_z","Businessperson",0.51363844,0.51363844,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/0hwky","Pattern",0.50204265,0.50204265,"mc_images_split/mc_men/John_Barrasso.jpg"
"/m/025kyy","Forehead",0.9846564,0.9846564,"mc_images_split/mc_men/John_Boozman.jpg"
"/m/0jyfg","Glasses",0.9677179,0.9677179,"mc_images_split/mc_men/John_Boozman.jpg"
"/m/013y0j","Organ",0.9027256,0.9027256,"mc_images_split/mc_men/John_Boozman.jpg"
"/m/06hwcd","Dress shirt",0.88199943,0.88199943,"mc_images_split/mc_men/John_Boozman.jpg"
"/m/0244x1","Gesture",0.85260487,0.85260487,"mc_images_split/mc_men/John_Boozman.jpg"
